sample_id,text,gold,pred,confusion_pair,pred_confidence,gold_from_data,prob_anger,prob_disgust,prob_fear,prob_joy,prob_neutral,prob_sadness,prob_surprise
dia24_utt3,"But,  you’ve got one more apology to make, all right, you’ve got to apologize to Mary-Angela.",neutral,sadness,neutral -> sadness,0.5430258512496948,neutral,0.0162663981318473,0.018845472484827,0.0128305731341242,0.0183339621871709,0.3876615762710571,0.5430258512496948,0.0030361348763108
dia44_utt2,"No, I-I actually thought it was unfair the way everyone reacted. I mean you had just moved in.",neutral,sadness,neutral -> sadness,0.5081232786178589,neutral,0.191357672214508,0.0686668381094932,0.0065173669718205,0.1006233692169189,0.1124821454286575,0.5081232786178589,0.0122294137254357
dia110_utt0,"Ohh, okay, they gave you the old time pricing.",neutral,sadness,neutral -> sadness,0.4622708559036255,neutral,0.1573516130447387,0.068739429116249,0.0030716061592102,0.0748714804649353,0.2311637997627258,0.4622708559036255,0.0025312285870313
dia9_utt6,"Someone I can learn from, someone-someone who’s different than me.",neutral,sadness,neutral -> sadness,0.4617998301982879,neutral,0.0245820749551057,0.0061895470134913,0.0225094221532344,0.1124992296099662,0.3626340627670288,0.4617998301982879,0.0097858654335141
dia63_utt16,"It’s a good thing I didn’t do it, because it sounds like it would’ve been a very expensive wedding.  Okay, good night",neutral,sadness,neutral -> sadness,0.3270707130432129,neutral,0.0681077912449836,0.0893006846308708,0.0151853505522012,0.2090272307395935,0.2866469919681549,0.3270707130432129,0.0046612750738859
dia18_utt3,No! Why?,neutral,surprise,neutral -> surprise,0.958120584487915,neutral,0.0089494045823812,0.0022390235681086,0.0029129707254469,0.0037447973154485,0.0193710047751665,0.0046621952205896,0.958120584487915
dia21_utt2,You know he's gay?,neutral,surprise,neutral -> surprise,0.9563709497451782,neutral,0.0031022357288748,0.0009921442251652,0.00281668221578,0.0036453027278184,0.0297507680952548,0.0033219170290976,0.9563709497451782
dia47_utt0,"Hey, what are you doing here?",neutral,surprise,neutral -> surprise,0.9119423031806946,neutral,0.0114343697205185,0.0020496600773185,0.0028016814030706,0.0085609508678317,0.0601788759231567,0.0030320566147565,0.9119423031806946
dia34_utt2,"Ok, where am I talking to, here?",neutral,surprise,neutral -> surprise,0.9095427393913268,neutral,0.0307629276067018,0.0053538219071924,0.0053254142403602,0.0051894877105951,0.0401654615998268,0.0036601773463189,0.9095427393913268
dia23_utt8,"Aw! Hey, do you think that Susan person is her lover?",neutral,surprise,neutral -> surprise,0.9067083597183228,neutral,0.0324966646730899,0.0267241969704628,0.0050845453515648,0.0034718203824013,0.0120782367885112,0.0134361935779452,0.9067083597183228
dia26_utt3,You were with Julie?,neutral,surprise,neutral -> surprise,0.882652997970581,neutral,0.0043461550958454,0.0014796874020248,0.003808309091255,0.0026309464592486,0.0979131236672401,0.0071687111631035,0.882652997970581
dia90_utt1,"Rachel, how did this happen?",neutral,surprise,neutral -> surprise,0.8665388226509094,neutral,0.0073446664027869,0.0009987468365579,0.0095170298591256,0.0216338969767093,0.0900040045380592,0.0039628301747143,0.8665388226509094
dia29_utt1,Who was that?,neutral,surprise,neutral -> surprise,0.8562546968460083,neutral,0.0092980535700917,0.0044622826389968,0.0044363117776811,0.0163818523287773,0.1031750217080116,0.0059917806647717,0.8562546968460083
dia22_utt4,That she likes women?,neutral,surprise,neutral -> surprise,0.8389071226119995,neutral,0.0075166444294154,0.0033589689992368,0.0128685729578137,0.0059320805594325,0.1213097348809242,0.0101068587973713,0.8389071226119995
dia12_utt2,What’s going on?,neutral,surprise,neutral -> surprise,0.8301002383232117,neutral,0.0111570712178945,0.0071429428644478,0.0325604826211929,0.0095179900527,0.1017651334404945,0.0077561354264616,0.8301002383232117
dia45_utt10,What’s going on?,neutral,surprise,neutral -> surprise,0.8301002383232117,neutral,0.0111570712178945,0.0071429428644478,0.0325604826211929,0.0095179900527,0.1017651334404945,0.0077561354264616,0.8301002383232117
dia22_utt5,That she left you for another woman that likes women?,neutral,surprise,neutral -> surprise,0.7797024250030518,neutral,0.0209370497614145,0.0051848115399479,0.0190650187432765,0.0079097244888544,0.1348281651735305,0.0323728211224079,0.7797024250030518
dia28_utt3,Of course you don't sweetie. You're brand new.,neutral,surprise,neutral -> surprise,0.7604265809059143,neutral,0.0258283596485853,0.0080832503736019,0.0070818196982145,0.0698431506752967,0.1097471863031387,0.0189896170049905,0.7604265809059143
dia84_utt2,"He said, ""Nice to meet you Glenda.""  Well, obviously I couldn't give him my real name?",neutral,surprise,neutral -> surprise,0.7436848878860474,neutral,0.0249030198901891,0.0047536585479974,0.0122183989733457,0.0185609944164752,0.1626789569854736,0.0332000218331813,0.7436848878860474
dia107_utt1,"Joey, what are you talking about? You’re a terrific actor.",neutral,surprise,neutral -> surprise,0.742928147315979,neutral,0.0206974204629659,0.0044297371059656,0.0027460081037133,0.2192872017621994,0.0070842434652149,0.0028273374773561,0.742928147315979
dia11_utt2,"Wait, Rach! Where's the other one?",neutral,surprise,neutral -> surprise,0.7177278399467468,neutral,0.0128459632396698,0.0030163412448018,0.0089564714580774,0.0111631350591778,0.2312379479408264,0.0150522533804178,0.7177278399467468
dia10_utt9,"Hello! I'm in the front seat, okay? I'm Gary's partner!",neutral,surprise,neutral -> surprise,0.7023358345031738,neutral,0.0871532559394836,0.0022628183942288,0.0044741807505488,0.1480546742677688,0.0444983057677745,0.0112208975479006,0.7023358345031738
dia8_utt1,I don’t know!,neutral,surprise,neutral -> surprise,0.6845577359199524,neutral,0.0475869812071323,0.0103632770478725,0.0871062651276588,0.1029611751437187,0.033934187144041,0.0334903672337532,0.6845577359199524
dia22_utt0,"Well, what?",neutral,surprise,neutral -> surprise,0.661973237991333,neutral,0.0160222463309764,0.0052764825522899,0.00920463912189,0.0170045997947454,0.2787573039531708,0.0117614837363362,0.661973237991333
dia105_utt1,"Hi, this is Monica from the plane?",neutral,surprise,neutral -> surprise,0.6610593795776367,neutral,0.0059342626482248,0.0010399783495813,0.0049267918802797,0.0099356500431895,0.3120152056217193,0.0050888480618596,0.6610593795776367
dia54_utt10,"Hey, if Little Joey's dead, then I got no reason to live!",sadness,anger,sadness -> anger,0.9460445046424866,sadness,0.9460445046424866,0.0077040344476699,0.0034468772355467,0.0095127187669277,0.004107913468033,0.0287869423627853,0.0003970641409978
dia84_utt5,He's gonna stick around and talk to the daughter he abandoned!,sadness,anger,sadness -> anger,0.8483827710151672,sadness,0.8483827710151672,0.0227219369262456,0.0042867148295044,0.0052507906220853,0.0060400906950235,0.1114517375826835,0.0018659499473869
dia84_utt4,"Come on, you saw the way he ran out of here!",sadness,anger,sadness -> anger,0.7434935569763184,sadness,0.7434935569763184,0.0510243847966194,0.0033131956588476,0.0684789568185806,0.0474394150078296,0.0560091063380241,0.0302413720637559
dia69_utt19,"Yeah, so, please don't fire me for doing this.",sadness,anger,sadness -> anger,0.4089179337024688,sadness,0.4089179337024688,0.0631011947989463,0.1841220259666443,0.0204440355300903,0.0248629543930292,0.2966426908969879,0.0019091978901997
dia30_utt3,"Don’t worry about me, I’m a robot! I’m just a machine!!",sadness,anger,sadness -> anger,0.3860271275043487,sadness,0.3860271275043487,0.0074403244070708,0.0093291252851486,0.2803030014038086,0.2867719233036041,0.0198327973484992,0.0102957291528582
dia69_utt13,It just doesn't matter how I feel.,sadness,anger,sadness -> anger,0.3546124994754791,sadness,0.3546124994754791,0.0303132869303226,0.0064642550423741,0.1116724237799644,0.2241742610931396,0.271559864282608,0.0012033975217491
dia28_utt6,"Oh, come on!",sadness,anger,sadness -> anger,0.3460491001605987,sadness,0.3460491001605987,0.0311126559972763,0.0229997783899307,0.2847098112106323,0.0748260095715522,0.1421775817871093,0.098125085234642
dia112_utt3,Noooo!!,sadness,anger,sadness -> anger,0.3229165375232696,sadness,0.3229165375232696,0.1578893661499023,0.054624143987894,0.1155638992786407,0.048545092344284,0.0753200575709343,0.2251409441232681
dia109_utt3,I'm Monica. I'm disgusting. I stalk guys and keep their underpants.,sadness,disgust,sadness -> disgust,0.9489498734474182,sadness,0.0182470008730888,0.9489498734474182,0.0015065630432218,0.0071559892967343,0.0065008397214114,0.0158082004636526,0.0018314676126465
dia0_utt0,"Oh my God, he’s lost it. He’s totally lost it.",sadness,disgust,sadness -> disgust,0.5872222185134888,sadness,0.207582339644432,0.5872222185134888,0.0164144858717918,0.0261552259325981,0.0029985297005623,0.1258646994829177,0.033762440085411
dia48_utt7,"Oh, it’s just like a bloodbath in here today.",sadness,disgust,sadness -> disgust,0.5494815111160278,sadness,0.1111051365733146,0.5494815111160278,0.0058604008518159,0.0526321232318878,0.0098719419911503,0.2623216807842254,0.0087272385135293
dia34_utt8,I feel stupid.,sadness,disgust,sadness -> disgust,0.4647337198257446,sadness,0.1051038950681686,0.4647337198257446,0.0098609933629632,0.0437683723866939,0.0255022700875997,0.3440075814723968,0.0070232283324003
dia63_utt8,"I know, I know it was stupid.",sadness,disgust,sadness -> disgust,0.3021475076675415,sadness,0.135030597448349,0.3021475076675415,0.0213771797716617,0.1266284137964248,0.1066854298114776,0.3016622066497803,0.0064686839468777
dia66_utt5,"Okay. Phoebe, I-I think Ross is right. What are we gonna do?",sadness,fear,sadness -> fear,0.6823988556861877,sadness,0.0279476884752511,0.0025143860839307,0.6823988556861877,0.102219246327877,0.1304015815258026,0.0383916310966014,0.0161266066133976
dia101_utt0,Emma!  See? I don’t want it.,sadness,fear,sadness -> fear,0.4270056486129761,sadness,0.3007071614265442,0.0380040109157562,0.4270056486129761,0.0104749165475368,0.0065040388144552,0.2031492441892624,0.0141549697145819
dia88_utt3,"Phoebe, don’t get upset!",sadness,fear,sadness -> fear,0.4111028909683227,sadness,0.3003604710102081,0.0249655935913324,0.4111028909683227,0.0635527893900871,0.149396926164627,0.0341921672224998,0.0164291840046644
dia36_utt5,"Okay. Oh wait, wait-wait, you’re not gonna come with me?",sadness,fear,sadness -> fear,0.366412341594696,sadness,0.0764099508523941,0.0073284087702631,0.366412341594696,0.0428617671132087,0.0528045296669006,0.1362646222114563,0.3179183602333069
dia56_utt10,"One thing you gotta know, is that I will never forget you.",sadness,joy,sadness -> joy,0.9197342395782472,sadness,0.0083884261548519,0.0016433557029813,0.0047679063864052,0.9197342395782472,0.0467369593679904,0.0168353058397769,0.0018938238499686
dia72_utt1,"Yes! Yes, I did.",sadness,joy,sadness -> joy,0.8089799880981445,sadness,0.0404734835028648,0.0022237212397158,0.0036250019911676,0.8089799880981445,0.074740931391716,0.0165482480078935,0.0534086041152477
dia77_utt12,"And then apart, and then together, and then apart, and now we have a baby.",sadness,joy,sadness -> joy,0.6615480780601501,sadness,0.0228447243571281,0.0012025254545733,0.0057767420075833,0.6615480780601501,0.242848128080368,0.0421077199280262,0.0236721280962228
dia103_utt1,"Oh honey, but you love that name.",sadness,joy,sadness -> joy,0.5863803029060364,sadness,0.0498727448284626,0.0236437376588583,0.0063459808006882,0.5863803029060364,0.1476204544305801,0.1116171553730964,0.0745195969939231
dia23_utt7,"I mean shoulda seen it, I mean Carol and I’d be out and she’d, she’d see some beautiful woman, and, and she’d be Ross y'know look at her, and I’d think, God, my wife is cool!",sadness,joy,sadness -> joy,0.4752033650875091,sadness,0.228572279214859,0.0236778352409601,0.0174063313752412,0.4752033650875091,0.0489056818187236,0.1482062935829162,0.0580282136797905
dia69_utt14,"I mean we work together, so nothing could really ever happen between us, and what I would love is just to go to work on Monday, and-and never talk about this again, okay?",sadness,joy,sadness -> joy,0.4067193269729614,sadness,0.1022742763161659,0.0119735989719629,0.0422737710177898,0.4067193269729614,0.1417620033025741,0.2921426296234131,0.0028543665539473
dia68_utt8,It-it would really help me out if you guys were here to make me look good.,sadness,joy,sadness -> joy,0.4051528871059418,sadness,0.05493800714612,0.0064916112460196,0.0852056294679641,0.4051528871059418,0.1553158909082412,0.2889513969421386,0.0039445264264941
dia56_utt16,"So long, Vic!",sadness,joy,sadness -> joy,0.3936082124710083,sadness,0.2773986458778381,0.0316979810595512,0.0091945519670844,0.3936082124710083,0.08291707187891,0.2022459656000137,0.0029375758022069
dia26_utt16,"Ok, Monica. I just have to know one thing. Did you go with her to",sadness,neutral,sadness -> neutral,0.9867974519729614,sadness,0.0021053913515061,0.0008375251782126,0.0036229996476322,0.0019854747224599,0.9867974519729614,0.0035538885276764,0.0010972773889079
dia63_utt5,"Okay Ross, can I uh, can I ask you something?",sadness,neutral,sadness -> neutral,0.9863957166671752,sadness,0.002137824660167,0.0002915984077844,0.0045279939658939,0.0031301735434681,0.9863957166671752,0.0024736181367188,0.0010430612601339
dia56_utt13,"But when I return, 200 years from now, you’ll be long gone.",sadness,neutral,sadness -> neutral,0.9848979115486144,sadness,0.0025559028144925,0.0006307609728537,0.000718185736332,0.004376895725727,0.9848979115486144,0.0051607391797006,0.001659600646235
dia113_utt9,No.,sadness,neutral,sadness -> neutral,0.9820755124092102,sadness,0.0035659421700984,0.0011865328997373,0.0006639109924435,0.0036268918775022,0.9820755124092102,0.0084670288488268,0.000414255016949
dia23_utt11,Seven years.,sadness,neutral,sadness -> neutral,0.9797930717468262,sadness,0.0036966335028409,0.0007972489111125,0.0014388213166967,0.0068383645266294,0.9797930717468262,0.0047281249426305,0.0027076541446149
dia74_utt3,"I think we do. Why don’t we go inside?  Look uh, I know why you’re here.",sadness,neutral,sadness -> neutral,0.9727410078048706,sadness,0.0061164810322225,0.0007376048597507,0.0053155762143433,0.0066487612202763,0.9727410078048706,0.0080681173130869,0.0003723303670994
dia113_utt3,"Just let me finish, okay?",sadness,neutral,sadness -> neutral,0.9702227711677552,sadness,0.017473004758358,0.001174748991616,0.0030698264017701,0.004392054863274,0.9702227711677552,0.002659807447344,0.001007727230899
dia28_utt5,"Oh, let's not tell this story.",sadness,neutral,sadness -> neutral,0.9678585529327391,sadness,0.0076657864265143,0.0022268239408731,0.0039966204203665,0.0132870096713304,0.9678585529327391,0.0041956161148846,0.0007696721586398
dia77_utt10,"Look, we’ve been together.",sadness,neutral,sadness -> neutral,0.9489673972129822,sadness,0.0058776885271072,0.0009371966007165,0.001088679768145,0.0102290157228708,0.9489673972129822,0.0318504087626934,0.0010496143950149
dia56_utt11,"But, you’ve got things you have to do now, and so do I.",sadness,neutral,sadness -> neutral,0.9466227293014526,sadness,0.0117430351674556,0.0014244057238101,0.0031551108695566,0.0283095818012952,0.9466227293014526,0.0083169871941208,0.0004282216541469
dia93_utt7,How're you doing?,sadness,neutral,sadness -> neutral,0.9463119506835938,sadness,0.0036568343639373,0.0005147695774212,0.0018107623327523,0.0191436782479286,0.9463119506835938,0.0159842427819967,0.0125776538625359
dia6_utt5,I left my guitar in their apartment.,sadness,neutral,sadness -> neutral,0.9345738887786864,sadness,0.0060650547966361,0.0041012642905116,0.0026582747232168,0.0081865163519978,0.9345738887786864,0.0433037988841533,0.0011112981010228
dia56_utt8,"Yeah, I guess it is.",sadness,neutral,sadness -> neutral,0.9225923418998718,sadness,0.0057996003888547,0.0011611436493694,0.0017580966232344,0.02432681620121,0.9225923418998718,0.0433851480484008,0.0009769514435902
dia69_utt1,I'm okay. I gotta go down to the police station and look at mug shots.,sadness,neutral,sadness -> neutral,0.9204484224319458,sadness,0.0041062622331082,0.0034315173979848,0.0088298264890909,0.0065005677752196,0.9204484224319458,0.0560555420815944,0.0006279226508922
dia113_utt1,But I,sadness,neutral,sadness -> neutral,0.9076462388038636,sadness,0.0115201622247695,0.0011539789848029,0.0250311773270368,0.0319242626428604,0.9076462388038636,0.0155133493244647,0.00721085537225
dia27_utt3,Why not?,sadness,neutral,sadness -> neutral,0.9008257985115052,sadness,0.0064146784134209,0.0010408296948298,0.0033256004098802,0.0217478089034557,0.9008257985115052,0.0045506446622312,0.0620946623384952
dia93_utt0,How is she?,sadness,neutral,sadness -> neutral,0.8898190259933472,sadness,0.0024435615632683,0.0005107585457153,0.003544581355527,0.0102052651345729,0.8898190259933472,0.0072536934167146,0.0862231031060218
dia16_utt1,we talked through most of the night and we realized that the reason we were so angry at each other was because there are still feelings there. So,sadness,neutral,sadness -> neutral,0.8862591981887817,sadness,0.0097205676138401,0.0014448892325162,0.0038606754969805,0.0688246414065361,0.8862591981887817,0.027402700856328,0.0024873549118638
dia14_utt6,Toby don’t.,sadness,neutral,sadness -> neutral,0.8829413056373596,sadness,0.0195850357413291,0.0061962092295289,0.0214655436575412,0.0331952609121799,0.8829413056373596,0.0342030972242355,0.0024135403800755
dia56_utt12,"And so… I’m gonna get on this spaceship,  and I’m gonna go to Blargon 7 in search of alternative fuels.",sadness,neutral,sadness -> neutral,0.8625304698944092,sadness,0.0390187576413154,0.0036305312532931,0.0107165668159723,0.0714136809110641,0.8625304698944092,0.0108214970678091,0.001868532737717
dia79_utt7,We really need to take those tests?,sadness,surprise,sadness -> surprise,0.968531370162964,sadness,0.0077008088119328,0.0017368991393595,0.0041551403701305,0.0037552153225988,0.0074380324222147,0.0066825752146542,0.968531370162964
dia12_utt4,Oh my God! Why would you play hide and seek with someone you know is a flight risk?!,sadness,surprise,sadness -> surprise,0.936253547668457,sadness,0.0122447554022073,0.0352869033813476,0.0063659283332526,0.0017980720149353,0.0029627531766891,0.005088014062494,0.936253547668457
dia112_utt1,“Good-bye Phoebe and Ursula. I’ll miss you. P.S. Your Mom lives in Montauk.” You just wrote this!,sadness,surprise,sadness -> surprise,0.7409034967422485,sadness,0.1302125453948974,0.0079021304845809,0.0087098684161901,0.017996797338128,0.012965053319931,0.0813101306557655,0.7409034967422485
dia113_utt13,I know!,sadness,surprise,sadness -> surprise,0.6142520904541016,sadness,0.090305358171463,0.0054897242225706,0.006669410970062,0.2338356971740722,0.0266336016356945,0.0228140708059072,0.6142520904541016
dia23_utt13,"Aw, God Ross. Oh.",sadness,surprise,sadness -> surprise,0.4525890052318573,sadness,0.0227407161146402,0.0658107623457908,0.1006251275539398,0.0908423066139221,0.0312014315277338,0.2361906915903091,0.4525890052318573
dia113_utt8,"I mean we’re not, we’re not gonna live together anymore?",sadness,surprise,sadness -> surprise,0.44142946600914,sadness,0.0692689046263694,0.0098385168239474,0.0888213142752647,0.0158128552138805,0.0175047628581523,0.3573241829872131,0.44142946600914
dia26_utt11,I never meant for you to find out!,sadness,surprise,sadness -> surprise,0.4284236133098602,sadness,0.325713962316513,0.022429859265685,0.0372720919549465,0.0223566927015781,0.0081370761618018,0.155666634440422,0.4284236133098602
dia44_utt0,I know. You're the guy who wouldn't chip in for the handyman.,sadness,surprise,sadness -> surprise,0.425214409828186,sadness,0.1932933330535888,0.0683801993727684,0.0058137932792305,0.0231343526393175,0.1287775784730911,0.155386283993721,0.425214409828186
dia14_utt7,Bob!,sadness,surprise,sadness -> surprise,0.3519076108932495,sadness,0.2073429822921753,0.0083365542814135,0.0044446000829339,0.3090308010578155,0.0703397989273071,0.0485976673662662,0.3519076108932495
dia2_utt2,What are you talkin’ about? I never left you! You’ve always been my agent!,surprise,anger,surprise -> anger,0.9055808186531068,surprise,0.9055808186531068,0.001592015963979,0.0069504873827099,0.054659828543663,0.0045869997702538,0.016775544732809,0.0098543297499418
dia50_utt1,I didn’t do that! Who would’ve done that?!,surprise,anger,surprise -> anger,0.5959962010383606,surprise,0.5959962010383606,0.0309994723647832,0.1554984301328659,0.016378253698349,0.0099552804604172,0.1249348372220993,0.0662375837564468
dia16_utt2,Oh just say it Kyle!,surprise,anger,surprise -> anger,0.5057013034820557,surprise,0.5057013034820557,0.0294256713241338,0.0595640651881694,0.2614888548851013,0.0824102908372879,0.052970640361309,0.008439116179943
dia40_utt0,I thought I was a complete idiot.,surprise,anger,surprise -> anger,0.3574622869491577,surprise,0.3574622869491577,0.1330208033323288,0.0117230638861656,0.3153074085712433,0.0104701314121484,0.0720287859439849,0.0999875217676162
dia107_utt3,"Ugh, how can you even ask that question?!",surprise,disgust,surprise -> disgust,0.7088741064071655,surprise,0.1519695818424224,0.7088741064071655,0.0035987580195069,0.0097790015861392,0.0056277350522577,0.055535715073347,0.0646151304244995
dia23_utt5,"Oh my God! I don’t believe it! Oh, you poor bunny.",surprise,disgust,surprise -> disgust,0.4728904664516449,surprise,0.113481193780899,0.4728904664516449,0.0164560507982969,0.0257898308336734,0.0037199493963271,0.1424527615308761,0.2252097129821777
dia46_utt5,"What?  So what are you going to do? I mean how, how are you going to tell Chandler?",surprise,fear,surprise -> fear,0.4099537432193756,surprise,0.0279628001153469,0.0076749240979552,0.4099537432193756,0.0363232977688312,0.0892405286431312,0.1360961496829986,0.2927484810352325
dia108_utt2,"This one doesn't hurt either—Ooh, yes it does!",surprise,joy,surprise -> joy,0.9727545380592346,surprise,0.0075356545858085,0.0005426033167168,0.0006682822713628,0.9727545380592346,0.0064977700822055,0.0013689122861251,0.0106322420760989
dia37_utt3,"Check it out, he’s winning!  Pete’s winning!",surprise,joy,surprise -> joy,0.8805851936340332,surprise,0.0447300001978874,0.000793372048065,0.0017689369851723,0.8805851936340332,0.0044647553004324,0.0034720634575933,0.064185693860054
dia13_utt5,We got another one!,surprise,joy,surprise -> joy,0.8364471197128296,surprise,0.0579751208424568,0.0010344521142542,0.0014399053761735,0.8364471197128296,0.0093527175486087,0.0042097363620996,0.0895409733057022
dia36_utt9,Thank you.  Oww!!!! God!,surprise,joy,surprise -> joy,0.7973500490188599,surprise,0.0162901412695646,0.0086285406723618,0.0045340303331613,0.7973500490188599,0.0070382393896579,0.0126414047554135,0.1535175889730453
dia27_utt0,Yeah!,surprise,joy,surprise -> joy,0.7784497737884521,surprise,0.0460505150258541,0.003844553604722,0.0031906573567539,0.7784497737884521,0.1154786348342895,0.0118072349578142,0.0411786921322345
dia77_utt1,Look at Emma!,surprise,joy,surprise -> joy,0.7692648768424988,surprise,0.0371016599237918,0.0069758114404976,0.0037973516155034,0.7692648768424988,0.0280837807804346,0.0108992485329508,0.1438773274421692
dia23_utt9,"Well, now I do!!",surprise,joy,surprise -> joy,0.7340936064720154,surprise,0.1628184020519256,0.0018679064232856,0.0024397212546318,0.7340936064720154,0.0165405850857496,0.0107512837275862,0.0714884921908378
dia108_utt0,Ross! Get a shot of this. (He's carrying an issue of the,surprise,joy,surprise -> joy,0.6337064504623413,surprise,0.0403156206011772,0.006784486118704,0.0020307332742959,0.6337064504623413,0.2317580133676529,0.0111285457387566,0.0742761418223381
dia26_utt2,Jody!,surprise,joy,surprise -> joy,0.597949743270874,surprise,0.1393852233886718,0.0124329961836338,0.0065003796480596,0.597949743270874,0.0605564564466476,0.0439253263175487,0.1392498761415481
dia58_utt4,Hey!,surprise,joy,surprise -> joy,0.53883296251297,surprise,0.0369196608662605,0.0023739272728562,0.0025952644646167,0.53883296251297,0.2686784863471985,0.0040637147612869,0.1465359330177307
dia97_utt18,Hey!,surprise,joy,surprise -> joy,0.53883296251297,surprise,0.0369196608662605,0.0023739272728562,0.0025952644646167,0.53883296251297,0.2686784863471985,0.0040637147612869,0.1465359330177307
dia76_utt1,"Yes! Wow, well, that-that was easy. Okay, you-you go.",surprise,joy,surprise -> joy,0.5039350986480713,surprise,0.0476601906120777,0.0038730378728359,0.0027643558569252,0.5039350986480713,0.0479207746684551,0.0166346319019794,0.3772119581699371
dia104_utt12,"Yes, you did!",surprise,joy,surprise -> joy,0.4625503718852997,surprise,0.2285554409027099,0.004531102720648,0.0052074673585593,0.4625503718852997,0.0284934006631374,0.0251678712666034,0.2454943209886551
dia85_utt16,Ken Adams!!,surprise,joy,surprise -> joy,0.3468261063098907,surprise,0.2842288613319397,0.0077752089127898,0.0071971779689192,0.3468261063098907,0.0448184795677661,0.018107945099473,0.2910462617874145
dia13_utt10,"Hey, where's his thing?",surprise,neutral,surprise -> neutral,0.9915783405303956,surprise,0.0010953471064567,0.0005882899276912,0.0004916564794257,0.0039925049059093,0.9915783405303956,0.0012855241075158,0.0009684208780527
dia80_utt4,Minsk?,surprise,neutral,surprise -> neutral,0.9602134227752686,surprise,0.0056643220596015,0.0013808473013341,0.0055927508510649,0.0048271678388118,0.9602134227752686,0.0044535412453114,0.0178678799420595
dia36_utt6,Of course I am. I just have to make a call.,surprise,neutral,surprise -> neutral,0.9446324110031128,surprise,0.0022681122645735,0.0003446767514105,0.0034747486934065,0.0448674783110618,0.9446324110031128,0.0040614339523017,0.000351093680365
dia97_utt12,And is this in case the house sneezes?,surprise,neutral,surprise -> neutral,0.9253239035606384,surprise,0.0182551238685846,0.006409234367311,0.0083774141967296,0.0345669984817504,0.9253239035606384,0.0056634619832038,0.0014039712259545
dia97_utt8,What’s this?,surprise,neutral,surprise -> neutral,0.907683253288269,surprise,0.0021786608267575,0.0005710310069844,0.0042799785733222,0.0089736469089984,0.907683253288269,0.0027552531100809,0.0735582187771797
dia22_utt12,"So in your whole life, you've only been with one——oh.",surprise,neutral,surprise -> neutral,0.8906728625297546,surprise,0.0052703069522976,0.002696331590414,0.0054170750081539,0.007352368440479,0.8906728625297546,0.0704923942685127,0.0180987194180488
dia46_utt4,"You guys, Joey just saw Janice kissing her ex-husband.",surprise,neutral,surprise -> neutral,0.8034789562225342,surprise,0.0340545959770679,0.0652592852711677,0.0033174878917634,0.0135450083762407,0.8034789562225342,0.0629604235291481,0.0173841994255781
dia27_utt8,As in Barbara Streisand’s husband James Brolin?,surprise,neutral,surprise -> neutral,0.798035204410553,surprise,0.0131741259247064,0.0049079908058047,0.004589688964188,0.0078301560133695,0.798035204410553,0.0248342938721179,0.1466284692287445
dia67_utt9,Yeah! It’s weird. But the thing is need to find a date.,surprise,neutral,surprise -> neutral,0.7496843338012695,surprise,0.0165245048701763,0.0158187951892614,0.0057100947014987,0.1547904759645462,0.7496843338012695,0.0456749126315116,0.0117969345301389
dia37_utt9,"Well, this is ironic.",surprise,neutral,surprise -> neutral,0.697995662689209,surprise,0.0449282489717006,0.0160165932029485,0.0025285801384598,0.1601856052875518,0.697995662689209,0.0563879534602165,0.0219573136419057
dia4_utt2,"Oh-oh, you’re-you’re fellow scholars.",surprise,neutral,surprise -> neutral,0.5973429679870605,surprise,0.0249751787632703,0.0017397088231518,0.0109770093113183,0.2617858052253723,0.5973429679870605,0.0332997366786003,0.0698796361684799
dia54_utt11,"Joey, uh-",surprise,neutral,surprise -> neutral,0.5921590924263,surprise,0.0141569441184401,0.0044515058398246,0.2712558507919311,0.0294236242771148,0.5921590924263,0.0790000036358833,0.0095530208200216
dia97_utt10,Not one that can pee on the roof.,surprise,neutral,surprise -> neutral,0.5332671403884888,surprise,0.0562787242233753,0.2829528748989105,0.0024525839835405,0.034999094903469,0.5332671403884888,0.0846403613686561,0.0054092174395918
dia7_utt4,"Uh, what?",surprise,neutral,surprise -> neutral,0.4876721203327179,surprise,0.0103074014186859,0.0042852675542235,0.040861751884222,0.0201538912951946,0.4876721203327179,0.0188541878014802,0.4178653657436371
dia4_utt13,"Y’know, you look nothing like I would’ve thought. You’re…you’re so young.",surprise,neutral,surprise -> neutral,0.4125929772853851,surprise,0.0155066223815083,0.0152440825477242,0.014778982847929,0.1433992981910705,0.4125929772853851,0.1544629633426666,0.2440150529146194
dia13_utt13,They musta read the sonogram wrong.,surprise,neutral,surprise -> neutral,0.3921751081943512,surprise,0.0167840365320444,0.0083283213898539,0.0515476502478122,0.0862852483987808,0.3921751081943512,0.3147522509098053,0.1301274597644806
dia47_utt5,"Ahh.  Ooh, is this a ah, is this a bad time?",surprise,sadness,surprise -> sadness,0.9153895378112792,surprise,0.0143407676368951,0.0091859158128499,0.0214633513242006,0.0166209451854228,0.0048347478732466,0.9153895378112792,0.0181646365672349
dia49_utt1,"How, how is this my fault?",surprise,sadness,surprise -> sadness,0.7068490982055664,surprise,0.1966140568256378,0.0101274149492383,0.0215798430144786,0.0134720848873257,0.0111251873895525,0.7068490982055664,0.0402323305606842
